seaotter,release,date,time,area,fix_type,fix_qual,latitude,longitude,notes,,,,,
716,3,9/5/2017,11:41,fodu,b,0.5,36.65119918,-121.8636197,swimming,,,,,
716,3,9/6/2017,14:27,cypg,r,2,36.57923143,-121.9806204,"No visuals - can hear from fanshell overlook pointed south, but not from cypress lookout",,,,,
716,3,9/6/2017,15:13,cypg,b,0.5,36.58405029,-121.9790956,foraging,,,,,
716,3,9/7/2017,14:44,asil,r,2,36.62424295,-121.9457494,Signal only north side of Spanish bay,,,,,
716,3,9/7/2017,15:51,asil,r,1,36.62297626,-121.9452769,grooming,,,,,
716,3,9/8/2017,12:29,espl,b,2,36.63989052,-121.920396,"resting, body condition is estimate based on fact that she is riding high in water on back, and flippers are up on body",,,,,
716,3,9/8/2017,13:50,ppe,r,1,36.64026189,-121.9397479,"foraging, pink, abraded nose pad. Saw eat 3-4 urchins near Lucas pt while travel west. Difficult to keep visuals on.",,,,,
716,3,9/8/2017,16:04,asil,b,0.5,36.62583472,-121.9415694,"foraging, eating mussels, crab",,,,,
716,3,9/9/2017,15:58,ppw,r,2,36.63871106,-121.9386533,Foraging off end of point pinos,,,,,
716,3,9/11/2017,12:41,pspe,r,2,36.55847286,-121.9526993,resting,,,,,
716,3,9/12/2017,14:32,ynk,,3,36.41647935,-121.9235051,"Rocky point, swimming south",,,,,
716,3,9/12/2017,15:58,ynk,b,0.5,36.41869045,-121.9162434,foragingk Garrapata State Beach -- eating sand crabs,,,,,
716,3,9/13/2017,9:43,ynk,r,3,36.398331,-121.9194205,"foraging, between Garrapata Creek and Abalone Cove (N side Rocky Pt). Forage on urchins it looks like.",,,,,
716,3,9/14/2017,12:21,rkpt,b,0.5,36.428939,-121.91961,"foraging, north of garrapata state beach, south of granite creek. Nose pad 90% abraded off, flesh is pink not bloody. Foraging on purple urchins",,,,,
716,3,9/15/2017,14:30,carh,r,2,36.49989949,-121.9415454,"resting, signal strongest outside mouth of Wildcat Creek cove. Can hear from north side of Yankee Pt and Gibson's beach also.",,,,,
716,3,9/16/2017,9:54,gara,b,0.5,36.42123071,-121.9186854,resting,,,,,
716,3,9/17/2017,10:59,gara,b,0.5,36.40007776,-121.9144357,grooming,,,,,
716,3,9/18/2017,12:29,gara,r,2,36.39719038,-121.9070423,Resting off Palo Colorado canyon,,,,,
716,3,9/22/2017,11:53,mona,r,0.5,36.52400353,-121.9268783,resting,,,,,
716,3,9/23/2017,9:09,mona,b,0.5,36.52601641,-121.926136,grooming,,,,,
716,3,9/25/2017,12:00,mona,b,0.5,36.52652917,-121.9301839,resting,,,,,
716,3,9/27/2017,13:00,whal,r,2,36.5246913,-121.9366287,"Hearing from south side of Carmel Pt. No signal from Monastery Beach. Estimated location off Whaler's Cove/ Bluefish Cove, Pt. Lobos",,,,,
716,3,9/29/2017,9:40,mona,b,0.5,36.5274592,-121.9269865,"foraging, short activity budget",,,,,
716,3,9/29/2017,13:54,brdi,r,3,36.50880616,-121.9484778,Signal from Carmel highlands back towards bird island... sounds like seal rocks side of island,,,,,
716,3,10/3/2017,14:57,mona,r,2,36.52503189,-121.929536,,,,,,
716,3,10/4/2017,16:04,mona,r,3,36.52731533,-121.9352968,foraging,,,,,
716,3,10/11/2017,11:37,hmse,b,0.5,36.62205072,-121.9020599,Rolling In kelp.  Nose scar,,,,,
716,3,10/11/2017,15:54,ppw,r,2,36.63620069,-121.940367,Had been resighted at Hopkins in AM. No chance for visuals due to sea conditions,,,,,
716,3,10/14/2017,12:02,wrf2,r,2,36.60250035,-121.8867745,,,,,,
716,3,10/16/2017,13:45,cndo,b,0.5,36.60551166,-121.8707881,foraging on dungeness crabs,,,,,
716,3,10/20/2017,10:14,npgs,b,0.5,36.60237507,-121.8808705,foraging on crabs,,,,,
716,3,10/22/2017,15:57,wrf2,b,0.5,36.60585617,-121.8896785,swimming moderately quickly to the end of CGP,,,,,
716,3,10/23/2017,9:47,wrf2,b,0.5,36.60501329,-121.8868132,grooming,,,,,
716,3,10/25/2017,14:11,npgs,r,2,36.60202182,-121.8826393,,,,,,
716,3,10/25/2017,14:21,npgs,b,0.5,36.60380868,-121.8765747,Foraging on purple urchins. Body condition a little improved,,,,,
723,1,8/3/2017,13:11,hmsw,b,0.5,36.62230765,-121.904084,"Release #1,  150 m offshore HMSW",,,,,
723,1,8/4/2017,9:56,cgp,b,0.5,36.61010527,-121.8905639,resting,,,,,
723,1,8/5/2017,11:43,ppw,b,0.5,36.63726009,-121.9368653,resting,,,,,
723,1,8/6/2017,11:30,birn,b,0.5,36.59177043,-121.9678444,grooming,,,,,
723,1,8/6/2017,14:37,fnsh,b,0.5,36.58359406,-121.96876,foraging,,,,,
723,1,8/6/2017,16:18,cypg,b,0.5,36.57488149,-121.9778616,foraging,,,,,
723,1,8/7/2017,11:40,ppw,b,0.5,36.63692883,-121.9368171,resting,,,,,
723,1,8/7/2017,15:00,gtpl,b,0.5,36.62732364,-121.9420986,"Caught tail end of foraging at
T PPW, now moving offshore, grooming",,,,,
723,1,8/9/2017,10:00,mhar,b,0.5,36.608827,-121.891446,foraging on small mussels along the jetty,,,,,
723,1,8/10/2017,11:40,ppe,b,0.5,36.63770502,-121.9356828,"Foraging on mussels, offshore wash rock",,,,,
723,1,8/10/2017,14:38,amnt,b,0.5,36.64020744,-121.9266039,resting,,,,,
723,1,8/12/2017,10:15,hmsw,b,0.5,36.62201851,-121.9061372,resting,,,,,
723,1,8/13/2017,9:34,mhar,r,3,36.60761395,-121.8900811,resting,,,,,
723,1,8/13/2017,13:55,mhar,b,0.5,36.60864772,-121.8905546,foraging,,,,,
723,1,8/14/2017,11:40,cgp,b,0.5,36.60161717,-121.8868773,"Foraging on small mussels. Vertebrae more prominent, along with hips and pelvis",,,,,
723,1,8/15/2017,8:37,ope,b,0.5,36.63081928,-121.9202004,resting,,,,,
723,1,8/16/2017,12:25,asil,b,0.5,36.62539508,-121.9405271,Looks pretty good -- alert to us within 100m. Resting in open water,,,,,
723,1,8/17/2017,13:42,lpw,b,0.5,36.6269853,-121.9152449,"foraging, saw her move to Berwick after being at Lovers point west",,,,,
723,1,8/17/2017,15:35,ber,b,0.5,36.62300487,-121.9100636,Foraging near shore,,,,,
723,1,8/18/2017,11:31,lpw,b,0.5,36.62751113,-121.9183926,foraging,,,,,
723,1,8/19/2017,10:08,cgp,b,0.5,36.60862591,-121.8926877,resting,,,,,
723,1,8/20/2017,11:38,cgp,b,0.5,36.61062416,-121.8923226,foraging,,,,,
723,1,8/21/2017,9:19,cgp,b,0.5,36.61046314,-121.8937267,resting,,,,,
723,1,8/22/2017,9:29,ope,b,0.5,36.62869068,-121.9191199,grooming,,,,,
723,1,8/23/2017,9:22,lpw,b,0.5,36.62844212,-121.9171468,resting,,,,,
723,1,8/23/2017,13:44,lpw,b,0.5,36.62708167,-121.9176708,foraging,,,,,
723,1,8/23/2017,13:56,lpw,b,0.5,36.62689305,-121.9176059,foraging,,,,,
723,1,8/24/2017,12:27,lpw,b,0.5,36.62891462,-121.9183054,grooming,,,,,
723,1,8/25/2017,13:47,lpw,b,0.5,36.62715164,-121.9178199,foraging,,,,,
723,1,8/25/2017,14:32,lpw,b,0.5,36.62756627,-121.91879,foraging,,,,,
723,1,8/26/2017,12:48,cgp,r,2,36.60877163,-121.8895155,,,,,,
723,1,8/28/2017,11:35,moss,r,1,36.61408951,-121.9541116,grooming,,,,,
723,1,8/28/2017,15:51,asil,b,0.5,36.62710341,-121.9415711,foraging,,,,,
723,1,8/29/2017,11:01,ptje,r,2,36.61369992,-121.9530594,,,,,,
723,1,8/30/2017,12:21,lpw,b,0.5,36.62815608,-121.9189574,resting,,,,,
723,1,8/30/2017,14:41,lpw,b,0.5,36.62780353,-121.9188389,grooming,,,,,
723,1,8/31/2017,17:34,lpe,b,0.5,36.62639455,-121.9152168,resting,,,,,
774,1,2/21/2018,12:14,spby,b,0.5,36.621642,-121.9452461,Released at Spanish bay,,,,,
774,1,2/21/2018,18:30,ppw,a,1,36.63673,-121.9426,"active, 100m south of Point Pinos",,,,,
774,1,2/22/2018,12:00,srsb,a,1,36.79742,-121.81248,"active, 1.5 km south of MBARI beach",,,,,
774,1,2/22/2018,14:40,zusb,r,2,36.83702397,-121.806524,"Gale force winds at times, very intermittent signal",,,,,
774,1,2/22/2018,15:45,suns,r,2,36.88659214,-121.8389324,swimming,,,,,
774,1,2/23/2018,8:30,tera,a,1,36.94004,-122.04953,slowly swimming 1.5 km SE of Natural Bridges state park,,,,,
774,1,2/24/2018,10:00,suns,a,1,36.87075,-121.8344333,swimming,,,,,
774,1,2/24/2018,11:38,zusb,b,0.5,36.83076261,-121.8147834,swimming,,,,,
774,1,2/25/2018,9:00,suns,a,1,36.87706667,-121.8324,foraging,,,,,
774,1,2/26/2018,14:00,suns,r,3,36.88396514,-121.836705,,,,,,
774,1,2/26/2018,14:30,suns,r,2,36.8780109,-121.8346725,,,,,,
774,1,2/27/2018,8:00,scwh,a,1,36.957091,-122.016839,resting,,,,,
774,1,2/27/2018,12:41,scwh,b,0.5,36.95667722,-122.0178507,swimming,,,,,
774,1,2/28/2018,15:00,scwh,b,0.5,36.95894581,-122.020762,"resting, eventually observed eating mussels off wharf pilings",,,,,
774,1,3/1/2018,16:20,scwh,r,2,36.951721,-122.023673,"near Lighthouse Pt, but no visuals",,,,,
774,1,3/2/2018,12:56,scwh,b,0.5,36.95920861,-122.0225627,resting,,,,,
774,1,3/5/2018,12:36,scwh,b,0.5,36.95822027,-122.0190578,"resting, in shadows under wharf",,,,,
774,1,3/7/2018,15:30,tera,b,0.5,36.93808628,-122.0371711,"grooming, Mitchell's Cove, West Cliff Dr, SC",,,,,
774,1,3/12/2018,16:00,scwh,r,1,36.958754,-122.018281,"foraging, under SC wharf - sounds like foraging signal",,,,,
774,1,3/23/2018,11:00,scwh,r,1,36.958956,-122.018326,"foraging under SC wharf, no visuals",,,,,
808,1,9/13/2018,12:01,arro,b,0.5,36.566443,-121.942617,Release Stillwater cove,,,,,
808,1,9/13/2018,13:28,crbn,r,3,36.55703008,-121.9351628,foraging,,,,,
808,1,9/13/2018,16:23,pspw,r,3,36.56276041,-121.9668111,Moving west from pescatarian Pt to lone cypress,,,,,
808,1,9/13/2018,19:00,pspe,a,1,36.559764,-121.950703,withing 200m of shore east of Pescadero Point,,,,,
808,1,9/14/2018,7:30,car,a,1,36.55474,-121.94405,"Offshore from 1900 position last night, maybe hauled out on offshore island",,,,,
808,1,9/14/2018,12:45,cypg,r,2,36.57919178,-121.9792669,No visual -- seems to be moving north and west around Cypress Pt.,,,,,
808,1,9/15/2018,11:45,birn,b,0.5,36.59201905,-121.9665512,swimming,,,,,
808,1,9/16/2018,9:17,birs,b,0.5,36.58846433,-121.9694801,"When first seen, was eating a 2b crab. Started grooming in kelpright after",,,,,
808,1,9/16/2018,10:27,birs,b,0.5,36.59069195,-121.9668774,Resting low in water,,,,,
808,1,9/16/2018,13:00,birn,r,3,36.58959682,-121.9667556,foraging behind bird rock,,,,,
808,1,9/16/2018,14:29,birs,b,0.5,36.58865163,-121.9670036,resting,,,,,
808,1,9/17/2018,9:22,birs,b,0.5,36.59043067,-121.968582,grooming,,,,,
808,1,9/17/2018,11:16,birs,b,0.5,36.59073607,-121.9697274,resting,,,,,
808,1,9/17/2018,12:06,birs,b,0.5,36.59232473,-121.9674555,"foraging, eating mussels or small urchins",,,,,
808,1,9/18/2018,10:50,birn,,0.5,36.59371862,-121.9667048,foraging,,,,,
808,1,9/18/2018,11:48,birs,b,1,36.58876772,-121.9694673,grooming,,,,,
808,1,9/19/2018,9:54,crbn,b,1,36.55306501,-121.9499602,swimming,,,,,
808,1,9/19/2018,10:39,crbn,b,1,36.55559684,-121.9501972,swimming,,,,,
808,1,9/19/2018,15:37,ptje,r,1,36.61406119,-121.954863,,,,,,
808,1,9/20/2018,9:52,fnsh,b,0.5,36.58540665,-121.9691823,resting,,,,,
808,1,9/20/2018,13:47,birn,r,2,36.59368877,-121.968702,"Foraging north side bird rock, no visuals",,,,,
808,1,9/21/2018,13:04,car,r,3,36.5450084,-121.9485245,resting,,,,,
808,1,9/22/2018,8:44,birn,b,0.5,36.59195844,-121.9668742,grooming,,,,,
808,1,9/22/2018,12:51,birn,r,1,36.59148925,-121.9670989,foraging,,,,,
808,1,9/23/2018,9:40,cypg,r,3,36.58357926,-121.9776057,"foraging, could not access Cypress Golf for visual",,,,,
808,1,9/24/2018,12:12,stwc,b,0.5,36.5623567,-121.9438013,foraging,,,,,
808,1,9/25/2018,9:56,stwc,b,0.5,36.56273629,-121.9442393,grooming,,,,,
808,1,9/25/2018,10:40,stwc,b,0.5,36.56256186,-121.9445605,Foraging on mussels and urchins,,,,,
808,1,9/26/2018,13:05,stwc,b,0.5,36.56202597,-121.9437383,foraging,,,,,
808,1,9/27/2018,9:50,stwc,r,1,36.56454166,-121.9430964,foraging,,,,,
808,1,9/28/2018,10:23,cypg,b,1,36.57036902,-121.9758043,resting,,,,,
808,1,9/29/2018,10:06,stwc,r,3,36.55967644,-121.9472594,,,,,,
808,1,9/30/2018,11:11,stwc,r,1,36.5640359,-121.9472354,,,,,,
808,1,10/1/2018,13:00,stwc,a,1,36.560396,-121.94462,,,,,,
808,1,10/2/2018,11:27,stwc,b,0.5,36.56327938,-121.9444131,resting,,,,,
808,1,10/3/2018,13:18,stwc,b,0.5,36.56505339,-121.9474724,resting,,,,,
808,1,10/4/2018,11:34,stwc,b,0.5,36.56419083,-121.9442916,resting,,,,,
808,1,10/5/2018,10:36,stwc,b,0.5,36.56451014,-121.9453354,resting,,,,,
808,1,10/9/2018,15:13,stwc,b,0.5,36.56314958,-121.9446365,grooming,,,,,
809,1,9/13/2018,12:13,stwc,b,0.5,36.5660647,-121.9429217,"First release. Diving under pier, may be getting small mussels",,,,,
809,1,9/13/2018,15:53,stwc,b,0.5,36.56617792,-121.9429598,"Still under pier, diving regularly but only occasional small mussel brought up. Just began more focused grooming than diving behaviors",,,,,
809,1,9/13/2018,19:00,stwc,a,1,36.562996,-121.945056,active near large rocks in Stillwater cove,,,,,
809,1,9/14/2018,7:30,pspe,a,1,36.56099,-121.950513,resting,,,,,
809,1,9/14/2018,11:15,cypg,r,1,36.57595754,-121.9775061,Traveling west around cypress point,,,,,
809,1,9/15/2018,11:00,ppe,b,0.5,36.64890499,-121.9390231,grooming,,,,,
809,1,9/15/2018,14:20,lpw,b,0.5,36.62865756,-121.9193193,Some successful foraging observed. Mostly purple urchins,,,,,
809,1,9/16/2018,10:27,fodu,b,0.5,36.68621185,-121.8238117,resting,,,,,
809,1,9/17/2018,13:07,masb,b,0.5,36.7242772,-121.808095,"foraging, eating sand crabs maybe",,,,,
809,1,9/17/2018,13:32,srsb,b,0.5,36.733823,-121.80684,"foraging, eating sand crabs maybe",,,,,
809,1,9/18/2018,8:30,palm,r,3,36.864661,-121.832555,,,,,,
809,1,9/18/2018,18:00,suns,r,3,36.888058,-121.845902,attempting to forage,,,,,
809,1,9/19/2018,10:40,cesh,b,0.5,36.961395,-121.921759,"resting, evaluating for potential recapture based on distance travelled since release",,,,,
809,1,9/19/2018,13:25,nbsb,v,0.5,36.967506,-121.934306,Concluded almost 2 hour foraging bout. Was pursued by 1- 5 gulls during. Consumed mostly Cancer sp. crabs. Grooming and traveling slowly SW,,,,,
809,1,9/27/2018,13:12,ani,r,2,37.1154728,-122.3108149,Maybe SE of us between New Years Creek and Waddell,,,,,
809,1,10/1/2018,12:40,ani,a,1,37.114903,-122.310183,,,,,,
809,1,10/21/2018,12:00,anp,a,1,37.112980,-122.319220,"Just outside kelp bed, resting high in water",,,,,
